timestamp,nama_user,berat_badan,s1,s2,s3,s4,s5,s6,label_code,label_text
08:37:24.506,miring_kiri,74,6.10,14.12,0.08,-2.04,0,0,2,Duduk Miring Kiri
08:37:24.608,miring_kiri,74,6.45,14.21,0.03,-2.08,0,0,2,Duduk Miring Kiri
08:37:24.711,miring_kiri,74,6.63,14.17,0.03,-2.10,0,0,2,Duduk Miring Kiri
08:37:24.813,miring_kiri,74,6.61,14.07,0.06,-2.09,0,0,2,Duduk Miring Kiri
08:37:24.915,miring_kiri,74,6.56,14.00,0.09,-2.10,0,0,2,Duduk Miring Kiri
08:37:25.017,miring_kiri,74,6.52,13.88,0.15,-2.08,0,0,2,Duduk Miring Kiri
08:37:25.120,miring_kiri,74,6.38,13.63,0.27,-2.04,0,0,2,Duduk Miring Kiri
08:37:25.222,miring_kiri,74,6.11,13.34,0.42,-2.01,0,0,2,Duduk Miring Kiri
08:37:25.324,miring_kiri,74,5.96,13.17,0.48,-2.00,0,0,2,Duduk Miring Kiri
08:37:25.426,miring_kiri,74,5.91,13.12,0.53,-2.00,0,0,2,Duduk Miring Kiri
08:37:25.528,miring_kiri,74,5.92,13.02,0.61,-2.00,0,0,2,Duduk Miring Kiri
08:37:25.631,miring_kiri,74,5.85,12.84,0.77,-1.98,0,0,2,Duduk Miring Kiri
08:37:25.733,miring_kiri,74,5.67,12.76,0.94,-1.99,0,0,2,Duduk Miring Kiri
08:37:25.835,miring_kiri,74,5.39,12.71,1.06,-2.00,0,0,2,Duduk Miring Kiri
08:37:25.937,miring_kiri,74,4.82,12.66,1.26,-2.01,0,0,2,Duduk Miring Kiri
08:37:26.039,miring_kiri,74,4.26,12.66,1.49,-2.04,0,0,2,Duduk Miring Kiri
08:37:26.142,miring_kiri,74,4.16,12.41,1.59,-2.06,0,0,2,Duduk Miring Kiri
08:37:26.244,miring_kiri,74,4.50,11.79,1.68,-2.04,0,0,2,Duduk Miring Kiri
08:37:26.346,miring_kiri,74,4.78,11.14,1.82,-1.93,0,0,2,Duduk Miring Kiri
08:37:26.449,miring_kiri,74,4.54,10.70,2.09,-1.88,0,0,2,Duduk Miring Kiri
08:37:26.551,miring_kiri,74,3.89,10.40,2.35,-1.83,0,0,2,Duduk Miring Kiri
08:37:26.653,miring_kiri,74,3.36,10.26,2.39,-1.78,0,0,2,Duduk Miring Kiri
08:37:26.755,miring_kiri,74,3.24,10.25,2.20,-1.75,0,0,2,Duduk Miring Kiri
08:37:26.857,miring_kiri,74,3.39,10.42,1.99,-1.73,0,0,2,Duduk Miring Kiri
08:37:26.960,miring_kiri,74,3.53,10.66,1.87,-1.72,0,0,2,Duduk Miring Kiri
08:37:27.062,miring_kiri,74,3.57,10.86,1.79,-1.70,0,0,2,Duduk Miring Kiri
08:37:27.165,miring_kiri,74,3.66,11.02,1.73,-1.69,0,0,2,Duduk Miring Kiri
08:37:27.267,miring_kiri,74,3.71,11.12,1.73,-1.69,0,0,2,Duduk Miring Kiri
08:37:27.369,miring_kiri,74,3.63,11.17,1.76,-1.69,0,0,2,Duduk Miring Kiri
08:37:27.471,miring_kiri,74,3.55,11.18,1.76,-1.68,0,0,2,Duduk Miring Kiri
08:37:27.574,miring_kiri,74,3.53,11.16,1.74,-1.67,0,0,2,Duduk Miring Kiri
08:37:27.675,miring_kiri,74,3.57,11.20,1.71,-1.65,0,0,2,Duduk Miring Kiri
08:37:27.778,miring_kiri,74,3.59,11.27,1.69,-1.64,0,0,2,Duduk Miring Kiri
08:37:27.880,miring_kiri,74,3.61,11.31,1.67,-1.64,0,0,2,Duduk Miring Kiri
08:37:27.982,miring_kiri,74,3.61,11.31,1.68,-1.63,0,0,2,Duduk Miring Kiri
08:37:28.084,miring_kiri,74,3.65,11.33,1.72,-1.63,0,0,2,Duduk Miring Kiri
08:37:28.187,miring_kiri,74,3.80,11.33,1.72,-1.62,0,0,2,Duduk Miring Kiri
